market_id,ts,window_start_ts,window_end_ts,side,token_price,chainlink_open_price,chainlink_ref_price,chainlink_close_price,binance_mid_price,sigma_intraround_per_s,sigma_hourly_per_s,hour_return,orderbook_imbalance,bid_depth_1,ask_depth_1,source,condition_id,token_id,settled_side,queue_ahead,best_ask
btc-updown-5m-1773255000,1773255287,1773255000,1773255300,DOWN,0.02,70669.81,70706.7,70669.88066981,70706.7,0.00011007847518843074,0.00012390755436107213,-0.001989062370533645,-0.12512717142232319,1590.78,77.76,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xab15956cb708e79e0513cc639a87ce7c6a44827376cc13ca25a6e4da4f417d99,34297874072675089214278508352893332950695530912984968259246387666805963201410,UP,1590.78,0.89
btc-updown-5m-1773255300,1773255564,1773255300,1773255600,UP,0.02,70741.04,70617.64,70740.96925895999,70617.64,8.220421727533068e-05,0.00012209144921421412,-0.002058978595899319,-0.15025848898738986,688.73,249.4,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x2ceb7431cc5d54179d7aac4bbecdd377a1e65738e47a752d8bfd8229799d0335,18879998819958242110515906427367599620016293795721652118544865837582823265409,DOWN,688.73,0.9
btc-updown-5m-1773255600,1773255808,1773255600,1773255900,UP,0.02,70618.41,70530.62,70618.33938159,70530.62,8.496817780519974e-05,0.00011981689960132164,-0.0034468792683277627,-0.07492798325085262,3326.49,392.8,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xf8ebe621f4a96ab955486924f8ad7cd72536a2cb27986abcdda578a29cae847c,89554817159705487066585098458967279141306437205131906553189889300527363638862,DOWN,3326.49,0.9
btc-updown-5m-1773255600,1773255828,1773255600,1773255900,UP,0.02,70618.41,70530.62,70618.33938159,70530.62,8.496817780519974e-05,0.00011981689960132164,-0.0034468792683277627,-0.09194299038931554,353.31,392.8,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xf8ebe621f4a96ab955486924f8ad7cd72536a2cb27986abcdda578a29cae847c,89554817159705487066585098458967279141306437205131906553189889300527363638862,DOWN,353.31,0.9
btc-updown-5m-1773255600,1773255879,1773255600,1773255900,UP,0.02,70618.41,70563.5,70618.33938159,70563.5,9.321013878202326e-05,0.00012007841079698815,-0.0031480861197010768,-0.017954395354965427,665.5,214.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xf8ebe621f4a96ab955486924f8ad7cd72536a2cb27986abcdda578a29cae847c,89554817159705487066585098458967279141306437205131906553189889300527363638862,DOWN,665.5,0.9
btc-updown-5m-1773255600,1773255889,1773255600,1773255900,UP,0.01,70618.41,70563.5,70618.33938159,70563.5,9.321013878202326e-05,0.00012007841079698815,-0.0031480861197010768,-0.9787343794844745,109.66,184.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xf8ebe621f4a96ab955486924f8ad7cd72536a2cb27986abcdda578a29cae847c,89554817159705487066585098458967279141306437205131906553189889300527363638862,DOWN,109.66,0.9
btc-updown-5m-1773255900,1773256162,1773255900,1773256200,UP,0.02,70493.79,70461.67,70493.71950620999,70461.67,8.284995550050185e-05,0.00011981846573393845,-0.005442456236279369,-0.06867685356037334,3052.18,343.38,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x6ab7ef5d1805f001b3aa79f2317418fa36fcfca71f13f1c3a12364a8b5067116,93464851188568132019662654760443493204990974910035700994333511049743828900706,DOWN,3052.18,0.9
btc-updown-5m-1773257400,1773257661,1773257400,1773257700,DOWN,0.02,70526.47,70651.32,70526.54052647,70651.32,6.341889801225872e-05,0.00010414260085855966,-0.0007452143458568372,-0.04388695554580444,4740.92,229.4,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x7bb8c3cd97f4bec488c7db4b398cd7cb8059265114742aaaac8198127c6621f1,56545098934387743652016421979931392439801776195629571805285757604608681767729,UP,4740.92,0.9
btc-updown-5m-1773258600,1773258886,1773258600,1773258900,DOWN,0.01,70683.56,70691.05,70683.63068356,70691.05,3.309906232537129e-05,7.483385311750173e-05,0.00030050751190735525,-0.9284256802318963,408.65,195.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xa2741b1344780907088c5f599b9793b95f9c0e22de8b6739098bd220c3aa1f5e,101960361906057778832751644596387671264299129885520820628338503549047610276205,UP,408.65,0.9
btc-updown-5m-1773258900,1773259148,1773258900,1773259200,UP,0.02,70630.1,70641.82,70630.0293699,70641.82,6.837752836647316e-05,7.092739287176578e-05,-0.0014035649906727343,-0.02784598166456984,2724.8,204.4,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x34e9b700f7cc18fa4b87f168839753c0d79a1da203aaf9031daf85e4aa14b2ed,95168028574884897539051075089033436363028118470073191102413637036298060326126,DOWN,2724.8,0.9
btc-updown-5m-1773258900,1773259159,1773258900,1773259200,UP,0.01,70630.1,70641.82,70630.0293699,70641.82,6.837752836647316e-05,7.092739287176578e-05,-0.0014035649906727343,-0.620919702292731,2599.89,224.4,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x34e9b700f7cc18fa4b87f168839753c0d79a1da203aaf9031daf85e4aa14b2ed,95168028574884897539051075089033436363028118470073191102413637036298060326126,DOWN,2599.89,0.9
btc-updown-5m-1773259200,1773259398,1773259200,1773259500,UP,0.02,70598.25,70534.32,70598.17940174999,70534.32,7.744162988943246e-05,7.074386360483506e-05,-0.0015461359676010034,-0.22354746241805407,687.45,349.4,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xa89fe9a1d0b8a8a7036e675829aa69faaaf7b928617274862ad091ee771caed4,44655164736465797682510150439434018788032188723271990490023374420841081154190,DOWN,687.45,0.9
btc-updown-5m-1773259200,1773259408,1773259200,1773259500,UP,0.01,70598.25,70534.32,70598.17940174999,70534.32,7.744162988943246e-05,7.074386360483506e-05,-0.0015461359676010034,-0.5204746673071253,3903.24,369.4,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xa89fe9a1d0b8a8a7036e675829aa69faaaf7b928617274862ad091ee771caed4,44655164736465797682510150439434018788032188723271990490023374420841081154190,DOWN,3903.24,0.9
btc-updown-5m-1773259200,1773259418,1773259200,1773259500,UP,0.01,70598.25,70534.32,70598.17940174999,70534.32,7.744162988943246e-05,7.074386360483506e-05,-0.0015461359676010034,-0.9334859491320728,405.9,369.4,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0xa89fe9a1d0b8a8a7036e675829aa69faaaf7b928617274862ad091ee771caed4,44655164736465797682510150439434018788032188723271990490023374420841081154190,DOWN,405.9,0.9
btc-updown-5m-1773259800,1773260067,1773259800,1773260100,UP,0.02,70473.39,70434.15,70473.31952661,70434.15,3.171120665546313e-05,6.171200972584277e-05,-0.0011703377507288337,-0.08298347027147052,2737.58,234.4,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x8ef3440826c8b6402d834b85abaa176bd0cf19c234852e2e8ca53633e5319489,17165993078403111285724383785581400171334961464221621068550368314801692941732,DOWN,2737.58,0.9
btc-updown-5m-1773259800,1773260079,1773259800,1773260100,UP,0.02,70473.39,70434.15,70473.31952661,70434.15,3.171120665546313e-05,6.171200972584277e-05,-0.0011703377507288337,-0.26586614864544,412.08,225.0,hf_brock_public_smoke:binance_ref:gamma_price_to_beat:resolution_label,0x8ef3440826c8b6402d834b85abaa176bd0cf19c234852e2e8ca53633e5319489,17165993078403111285724383785581400171334961464221621068550368314801692941732,DOWN,412.08,0.9
